path,hash
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_140.png,f33d979f7a3da764b0edc286bb7b18ee
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_174.png,460716a99c00e6f3f38ca1fdbdd6157a
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_134.png,b7b8c1cbd3e7a6aa1a64b0d0f38a7915
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_176.png,a87f72a62173ab5b78911aec656791c5
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_102.png,b21a23fd886c4fa37011a199cf271716
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_104.png,e16c3e567dc95426420e5efb0f8afa57
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_150.png,5babf16ac57b15d7974d625a814cede0
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_178.png,1457c27341b7fcfa82fe27f0a43eed2f
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_119.png,64f5a48d79181e7bca98e990d6ee61df
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_151.png,9fc78c64054ac102f0e2e24b8e7d92a3
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_160.png,6b8f1e715999aaef5acb9878aa9108d2
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_126.png,fc45c790d8a6e8190cc13e2db6ef1028
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_123.png,0990774bd4c11e34dc8b19eaaf116623
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_11.png,44f3d0cc14a336d2dfdaf7060c037ca7
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_149.png,a3b351a2f2caef089c5807ca95709110
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_111.png,c156e4a55ba0791dc43b1ce605584e7c
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_171.png,5e60f80a658344743f10d89792a5550f
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_153.png,62bf6260047697889ebc4bcdf11753be
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_148.png,6ccbaf2871054ed66715ea960564603f
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_16.png,6794c88053513170d9bd4a78c06c8319
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_100.png,abb33076a32e243b398931baf234ad19
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_117.png,e573d84b56656c4b5b90c87920c82d45
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_156.png,34b7b2728832d6d9a43254e40a1a6ef2
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_122.png,5c60de238d445c85884deb93a2babbd4
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_13.png,ea795ef8a898d208749bf4fc799fc5f8
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_161.png,1baad3519d6a53a0e7fe0cc896088030
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_124.png,7f22f5169091f0194085fa684d30485e
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_108.png,0ed63fab73df2ab126319ae73435fc9c
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_15.png,42e6bf38cfc6dfeedbd7511bc95f1d4a
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_147.png,4cb69bb22d08096376489fecbcd7941b
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_142.png,d601e94fe8b96873ede6f20ed46de09d
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_165.png,b454ffdb539e2423bc8f01b7972f0dc5
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_135.png,421965d2124bd9f9ac986903ceb16093
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_118.png,0ef04b692673b6bd88ccbccc790a2257
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_107.png,fc6a1c67853ae896a1c5ed619b16da10
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_159.png,985e0eac20f2a7aca59c420143f85945
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_133.png,f9239747eade2189891042b98a3151bf
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_115.png,fcb16f1f2681bfa76ba3f849936013c9
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_172.png,4ee43c5af77d443a6dad4b4d9d7b17d1
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_103.png,090a8629aaf086575dba0e529fa79813
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_138.png,acb7c7d6d841bd6c91151956b0a24f61
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_139.png,621a38b9821a99e6c11a77a44c78e662
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_168.png,733690b24db28cdd13eebdad27217769
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_127.png,c3e555116c6d7eeb10b7376c91642b9c
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_12.png,634d70058755c748cd111a4bafde99af
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_128.png,ae11287765f285cce205130af158bb57
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_144.png,89f9fddc95f060bf336fbad8633f2e3e
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_120.png,cd32cf91ab2cc755ac22a4bd82f4ca02
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_113.png,6b7ed77436f1b184680a05a293fd92d4
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_130.png,5d64fbc9d296c50732f6ce50653186bb
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_169.png,32ba44f04a442b4cd534e38252e44e43
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_143.png,885f63089bf9aee59b98980c9a2049f2
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_154.png,13e2263885076a3335db0a9a253cd679
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_101.png,61e91b906fdd1e46c3621b5ebf620cde
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_132.png,8d9fdcddec575c6653a004904e9a8dfd
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_167.png,16d5fb0d988a4f82f2b44612be630cce
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_114.png,332994a6b9b2a175803def5d6fc02d0a
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_157.png,0fe6c23329ce829775e2734e581469c3
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_175.png,6157719cdb322687c560c66927b9f60c
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_152.png,6c277c07ba716aabf442e300eb6736fb
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_177.png,838c10f615869ff9cc053365b831bb92
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_129.png,6794c88053513170d9bd4a78c06c8319
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_109.png,0a7f33434f02a876ce05265959b3667c
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_106.png,f930247b3e75058a378bd11df833766c
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_1.png,c22270a63920fbf2179e3ac13b77a75c
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_170.png,eee8605ef5f8a4b64e3f0e308d1760a3
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_125.png,a21944e7aa6f871fe10cf7920d433f7d
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_158.png,276b8eb8daf543317a665bef57aef71a
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_166.png,6c344df5acc6a4e79ef74f356b9fa3e9
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_112.png,5688715c18150a5716e2d54f0bf1d970
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_110.png,8012d73caf4e41aee75f0c06632bbc23
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_116.png,19740fd8c0b467d70cb4ac6ebd129b14
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_25.png,3458d7a7023cb9f3f36c2cef85be7ca7
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_75.png,4efb6e53d9a559a133f71a3df1372f52
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_21.png,1edb12044f82056bdf3cd6ae131fd991
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_247.png,00be50790749537226de770266d48c54
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_215.png,e524bb26d517c59b3cd92a0e88cae83f
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_76.png,d224c14ee80f55b1eb0792448651d0e3
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_82.png,e265d700a0a4f593f3549a38ded384e4
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_210.png,2fcc13d484bbb101ecb1f10e231d07ca
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_206.png,03664a3f9db86c87a80776f5d75ccaa2
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_207.png,0e167485024f892e5bf71afd0f310f55
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_65.png,b01e20727f96c06f84405c30267ca035
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_67.png,72e5ed2d693a0cf9309b1e2817cc52a0
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_196.png,ed814cc9c3c833a00f3c3b596b6b94b2
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_234.png,89d7b8bc259c888bd82255556ab331c8
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_30.png,22f3970884c01dac06f99ac96da3dc1a
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_92.png,43c5a9df63b307bb2ae5be02b35b850b
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_88.png,dff21167bbe92fe4d85b14779c804682
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_200.png,593f7d1862cede7a5a55fa0275c02d3b
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_181.png,8b924856e42f4d36a9b552a90031bc6f
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_41.png,866f5c0cf36acd4455d315144e1a2418
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_248.png,f93347e6d6eb0a743b7c35be4433eb3c
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_3.png,91b1c06d632245147c6a11db7e96383b
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_221.png,2d851fceb0dfc333cbdb776c14f37454
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_213.png,3ae2a1f15239e9c7d01fd7ea30de1929
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_99.png,c93d43aac2aa8f33b7fe7905cd400169
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_182.png,3f6c036fefddc849689a6cdefb11cab1
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_97.png,ae0156981e0d7c2af4be47d240d6b586
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_63.png,92b2ab5dbcc2604afa4fcc897fa6da2e
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_204.png,21c6eea5c21f053da39ef1b94080bbd8
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_183.png,6bb7a7898f85f15b202c5756a6c3c472
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_18.png,ef591916d25df9708329342f01570ab1
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_211.png,c2597a4ba3e551e72f462e0903af4328
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_7.png,b1b8789eb271f1e56499895822cfed22
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_244.png,3782883a81feb14388409d283bdb1790
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_205.png,7f41785af296df8f977a44eb2633c613
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_37.png,cfdcfd67bdeed30e4709b304528f4713
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_233.png,3ff10e5bc9570b18c6e0c398306ae0e8
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_2.png,14ffc8480e20d942c5dbad07a3d42a6e
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_61.png,a84afaefa223c72f5de5002068707339
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_203.png,e48fdbd36ba047f87285e36c9894d6e5
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_184.png,bed682a5661ee9054c3faa01eeaaf600
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_240.png,40704cb066c7e44df8f57dd16a35b304
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_39.png,e2384bc66b4a3734801c6cccaf0fa731
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_219.png,464ef0abe8da2aa2f8d33d75c262b4c1
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_89.png,324a6714b72930da043cd7dd75bf2a1d
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_216.png,e95a1be0d79d41edae5b385e59d11a6f
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_242.png,b8ec5741f8071ce5c56f374f47df40d7
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_62.png,88deb9ecbd77c3ff5e87d9caf6498aa9
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_24.png,bbbe1feddaa98036dc40bbb1933fc1ce
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_56.png,21de3efeb506946177e6ae101a9e9a2e
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_84.png,75645b92f6a4976b61247631a0482f82
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_9.png,4280b11f58344d440b4f4d20544826b8
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_243.png,b1a07163902a7dc3152a067c6d9399b3
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_96.png,dada39d1427b47a4ccdd82b780198d87
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_28.png,2f25e7ebffbc94df5409cda93e44e36c
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_229.png,3d08168315be7d3ee6ed3b756da2a096
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_48.png,f8c1c1fc2f79dd27df01c2a6618ab650
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_54.png,026ea1a7273b7fcea6958b8e1098dc8f
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_51.png,35a27e7b8c3ad6a3014fd0b9e0038022
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_23.png,b2024d47ef85dc6d94a99e0b3f9296f0
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_195.png,09f4f699f99c6a93ed6f201c6437ad9b
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_94.png,ef5e35d8f586e0196afebb25a36512fa
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_6.png,0f0bbd987258239ba8fb0f3a6893f644
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_32.png,491d40e548e7f55966c7c52706283fc0
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_83.png,78826132e84783a6cdb85a6165c45c03
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_217.png,9d34cb37b71bd9f4f121608d7e9c19d9
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_197.png,da3cc446d3d01f624a11b4fc737f6163
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_47.png,598890e32e8a322f76bf8bd70c77742a
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_236.png,f3dd06e697a488bcd0d9621458246765
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_98.png,e2ba429510594fa062a9343653162f27
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_191.png,b123106d94364407b5b59e00bd022143
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_49.png,084675187d2bebdca4ed5a74389de6e2
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_71.png,194da1ce23ae2829105d3b834a011e1b
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_228.png,7b3f881c9087f3e05f25fd021241a422
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_218.png,56b09f7629c230abd3a3f7d7fdeec517
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_193.png,ba9635ede2476f4abb27957268b1b8d9
/content/drive/MyDrive/Data Scientist/[5] PROJECT DS/[3] Semua data yang sudah dikelompokkan/aluminum_soda_cans/real_world/Image_58.png,173d5b499f8bdf0715f659f2536061f8
